Date,High,Low,Open,Close,Volume,Adj Close
2017-11-30,0.008949106559157372,0.008890786208212376,0.008926339447498322,0.008928411640226841,0.0,0.008928411640226841
2017-12-01,0.0089722303673625,0.008861163631081581,0.008884545415639877,0.008884466253221035,0.0,0.008884466253221035
2017-12-04,0.008875949308276176,0.008843610063195229,0.00886218436062336,0.00886022113263607,0.0,0.00886022113263607
2017-12-05,0.008898617699742317,0.008860692381858826,0.00888825673609972,0.008888968266546726,0.0,0.008888968266546726
2017-12-06,0.008928013034164906,0.008887387812137604,0.008891338482499123,0.008891734294593334,0.0,0.008891734294593334
2017-12-07,0.008902975358068943,0.0088657196611166,0.008902975358068943,0.008905433118343353,0.0,0.008905433118343353
2017-12-08,0.008839935064315796,0.008803979493677616,0.008834156207740307,0.008836030028760433,0.0,0.008836030028760433
2017-12-11,0.008830724284052849,0.00879654474556446,0.008808476850390434,0.008807236328721046,0.0,0.008807236328721046
2017-12-12,0.008820364251732826,0.008792059496045113,0.008806692436337471,0.008807468228042126,0.0,0.008807468228042126
2017-12-13,0.008852221071720123,0.008808476850390434,0.00880956370383501,0.008807080797851086,0.0,0.008807080797851086
2017-12-14,0.008891022764146328,0.008859514258801937,0.008869494311511517,0.008866663090884686,0.0,0.008866663090884686
2017-12-15,0.00892514456063509,0.008870989084243774,0.008897746913135052,0.008897113613784313,0.0,0.008897113613784313
2017-12-18,0.008902420289814472,0.008863598108291626,0.008870752528309822,0.008871854282915592,0.0,0.008871854282915592
2017-12-19,0.008888019248843193,0.008847521618008614,0.008881784044206142,0.008883519098162651,0.0,0.008883519098162651
2017-12-20,0.00886037852615118,0.008822388015687466,0.00884932279586792,0.008850889280438423,0.0,0.008850889280438423
2017-12-21,0.008830958046019077,0.008801654912531376,0.00883087981492281,0.008830724284052849,0.0,0.008830724284052849
2017-12-22,0.00882768351584673,0.008815232664346695,0.008826671168208122,0.008824334479868412,0.0,0.008824334479868412
2017-12-25,0.008833063766360283,0.00882262084633112,0.008826514706015587,0.00882550235837698,0.0,0.00882550235837698
2017-12-26,0.0088347801938653,0.008822699077427387,0.008825424127280712,0.008825891651213169,0.0,0.008825891651213169
2017-12-27,0.008837435394525528,0.008822154253721237,0.00883384421467781,0.008833687752485275,0.0,0.008833687752485275
2017-12-28,0.008875713683664799,0.00882893055677414,0.008832206018269062,0.008832595311105251,0.0,0.008832595311105251
2017-12-29,0.008891417644917965,0.008852221071720123,0.008859279565513134,0.008859357796609402,0.0,0.008859357796609402
2018-01-01,0.008875477127730846,0.008873901329934597,0.008874689228832722,0.008875791914761066,0.0,0.008875791914761066
2018-01-02,0.008922596462070942,0.008866190910339355,0.008867606520652771,0.008867606520652771,0.0,0.008867606520652771
2018-01-03,0.008913212455809116,0.008890073746442795,0.008907575160264969,0.008909162133932114,0.0,0.008909162133932114
2018-01-04,0.008888335898518562,0.008861006237566471,0.008880521170794964,0.008880442008376122,0.0,0.008880442008376122
2018-01-05,0.008870674297213554,0.008826982229948044,0.00886603444814682,0.008866584859788418,0.0,0.008866584859788418
2018-01-08,0.00885794498026371,0.008820675313472748,0.008837747387588024,0.008837513625621796,0.0,0.008837513625621796
2018-01-09,0.008899171836674213,0.008835951797664165,0.008835951797664165,0.008838528767228127,0.0,0.008838528767228127
2018-01-10,0.008986259810626507,0.008867606520652771,0.008867606520652771,0.008868786506354809,0.0,0.008868786506354809
2018-01-11,0.008981982246041298,0.008938866667449474,0.008974566124379635,0.008973116986453533,0.0,0.008973116986453533
2018-01-12,0.00900876522064209,0.008954957127571106,0.008985613472759724,0.008985210210084915,0.0,0.008985210210084915
2018-01-15,0.009050347842276096,0.008995233103632927,0.008995233103632927,0.009000900201499462,0.0,0.009000900201499462
2018-01-16,0.00904142763465643,0.00901120062917471,0.009039303287863731,0.00904314499348402,0.0,0.00904314499348402
2018-01-17,0.009073751047253609,0.009016401134431362,0.009062321856617928,0.009058956056833267,0.0,0.009058956056833267
2018-01-18,0.009030486457049847,0.008970702067017555,0.008981416933238506,0.008978595025837421,0.0,0.008978595025837421
2018-01-19,0.009049364365637302,0.009000414051115513,0.009008603170514107,0.00900689885020256,0.0,0.00900689885020256
2018-01-22,0.00904044695198536,0.008997012861073017,0.009033668786287308,0.009034729562699795,0.0,0.009034729562699795
2018-01-23,0.009069801308214664,0.008996041491627693,0.009011119604110718,0.009011768735945225,0.0,0.009011768735945225
2018-01-24,0.009173554368317127,0.009066840633749962,0.009080755524337292,0.009082074277102947,0.0,0.009082074277102947
2018-01-25,0.009208951145410538,0.009135590866208076,0.009148628450930119,0.009146954864263535,0.0,0.009146954864263535
2018-01-26,0.009230541996657848,0.009111202321946621,0.009118928574025631,0.009115437977015972,0.0,0.009115437977015972
2018-01-29,0.009215655736625195,0.009158431552350521,0.009204034693539143,0.009204797446727753,0.0,0.009204797446727753
2018-01-30,0.009222964756190777,0.009157928638160229,0.00917784869670868,0.009180543944239616,0.0,0.009180543944239616
2018-01-31,0.009208103641867638,0.009139013476669788,0.009194895625114441,0.009196924045681953,0.0,0.009196924045681953
2018-02-01,0.009164727292954922,0.009112115018069744,0.00915927067399025,0.009157425723969936,0.0,0.009157425723969936
2018-02-02,0.00914879608899355,0.009052476845681667,0.009141854010522366,0.00914026703685522,0.0,0.00914026703685522
2018-02-05,0.009118347428739071,0.009069966152310371,0.0090890908613801,0.009088017046451569,0.0,0.009088017046451569
2018-02-06,0.009219054132699966,0.009121923707425594,0.009173218160867691,0.009166322648525238,0.0,0.009166322648525238
2018-02-07,0.009180543944239616,0.009119844064116478,0.009122505784034729,0.009121840819716454,0.0,0.009121840819716454
2018-02-08,0.009182989597320557,0.00910945888608694,0.009163299575448036,0.009157844819128513,0.0,0.009157844819128513
2018-02-09,0.009221348911523819,0.009150302968919277,0.009210053831338882,0.00921412743628025,0.0,0.00921412743628025
2018-02-12,0.009220413863658905,0.009192358702421188,0.009192358702421188,0.009191175922751427,0.0,0.009191175922751427
2018-02-13,0.009308040142059326,0.009195148944854736,0.009201833046972752,0.009200477972626686,0.0,0.009200477972626686
2018-02-14,0.00936996378004551,0.009269042871892452,0.009279967285692692,0.00927953701466322,0.0,0.00927953701466322
2018-02-15,0.009416728280484676,0.009356812573969364,0.009381567128002644,0.009382007643580437,0.0,0.009382007643580437
2018-02-16,0.009473465383052826,0.009401146322488785,0.009428625926375389,0.009424093179404736,0.0,0.009424093179404736
2018-02-19,0.009425248019397259,0.009370929561555386,0.009409993886947632,0.009410790167748928,0.0,0.009410790167748928
2018-02-20,0.009376904927194118,0.00931567046791315,0.00936996378004551,0.009371280670166016,0.0,0.009371280670166016
2018-02-21,0.009319404140114784,0.009268785826861858,0.009313328191637993,0.009312634356319904,0.0,0.009312634356319904
2018-02-22,0.009376552887260914,0.009280139580368996,0.009291090071201324,0.00929756835103035,0.0,0.00929756835103035
2018-02-23,0.00938764400780201,0.009335847571492195,0.00935935229063034,0.00936206802725792,0.0,0.00936206802725792
2018-02-26,0.009399998001754284,0.009340294636785984,0.009341254830360413,0.00933933537453413,0.0,0.00933933537453413
2018-02-27,0.009363734163343906,0.009290226735174656,0.009338288567960262,0.00933977123349905,0.0,0.00933977123349905
2018-02-28,0.009382359683513641,0.009300421923398972,0.009305441752076149,0.00930873304605484,0.0,0.00930873304605484
2018-03-01,0.00938376784324646,0.009328966960310936,0.00937708094716072,0.009377344511449337,0.0,0.009377344511449337
2018-03-02,0.009499969892203808,0.009408842772245407,0.009418413043022156,0.009419477544724941,0.0,0.009419477544724941
2018-03-05,0.009492259472608566,0.009435475803911686,0.009473285637795925,0.009473644196987152,0.0,0.009473644196987152
2018-03-06,0.009447063319385052,0.009393816813826561,0.009409462101757526,0.009411764331161976,0.0,0.009411764331161976
2018-03-07,0.009477684274315834,0.009417969733476639,0.00946844182908535,0.009475349448621273,0.0,0.009475349448621273
2018-03-08,0.009443048387765884,0.009411410428583622,0.009418945759534836,0.009417437948286533,0.0,0.009417437948286533
2018-03-09,0.009402119554579258,0.009343261830508709,0.009398231282830238,0.009397966787219048,0.0,0.009397966787219048
2018-03-12,0.009400793351233006,0.009348765015602112,0.009355762042105198,0.009355324320495129,0.0,0.009355324320495129
2018-03-13,0.009410613216459751,0.009321835823357105,0.009405745193362236,0.009410878643393517,0.0,0.009410878643393517
2018-03-14,0.009426492266356945,0.009369085542857647,0.009385352954268456,0.009388965554535389,0.0,0.009388965554535389
2018-03-15,0.009452689439058304,0.009418679401278496,0.009420276619493961,0.009420187212526798,0.0,0.009420187212526798
2018-03-16,0.009469069540500641,0.009404860436916351,0.009404860436916351,0.009406541474163532,0.0,0.009406541474163532
2018-03-19,0.009462438523769379,0.009407514706254005,0.009436811320483685,0.009436721913516521,0.0,0.009436721913516521
2018-03-20,0.009435386396944523,0.009382359683513641,0.009430581703782082,0.009434318169951439,0.0,0.009434318169951439
2018-03-21,0.009421607479453087,0.009388613514602184,0.009391434490680695,0.009392404928803444,0.0,0.009392404928803444
2018-03-22,0.009498209692537785,0.009437434375286102,0.009441355243325233,0.009440285153687,0.0,0.009440285153687
2018-03-23,0.009554109536111355,0.00949857011437416,0.009525715373456478,0.009526712819933891,0.0,0.009526712819933891
2018-03-25,0.009547815658152103,0.009501729160547256,0.009538344107568264,0.009536615572869778,0.0,0.009536615572869778
2018-03-26,0.009482357650995255,0.009443940594792366,0.009474541991949081,0.009478673338890076,0.0,0.009478673338890076
2018-03-27,0.009484875947237015,0.009405214339494705,0.009476696141064167,0.009479301981627941,0.0,0.009479301981627941
2018-03-28,0.009410923346877098,0.009352262131869793,0.009363383054733276,0.009362244047224522,0.0,0.009362244047224522
2018-03-29,0.009423649869859219,0.009389318525791168,0.00939196441322565,0.009391523897647858,0.0,0.009391523897647858
2018-04-01,0.009437345899641514,0.009394435212016106,0.009405745193362236,0.009406276047229767,0.0,0.009406276047229767
2018-04-02,0.00946118589490652,0.009381743147969246,0.009451349265873432,0.009451884776353836,0.0,0.009451884776353836
2018-04-03,0.009434406645596027,0.009373827837407589,0.009395935572683811,0.009395317174494267,0.0,0.009395317174494267
2018-04-04,0.00937066599726677,0.009303969331085682,0.009364699013531208,0.009365575388073921,0.0,0.009365575388073921
2018-04-05,0.00934850238263607,0.009306307882070541,0.009338724426925182,0.009341254830360413,0.0,0.009341254830360413
2018-04-08,0.00935865193605423,0.009328445419669151,0.009350163862109184,0.009348589926958084,0.0,0.009348589926958084
2018-04-09,0.009378312155604362,0.009311594069004059,0.00937031488865614,0.009367769584059715,0.0,0.009367769584059715
2018-04-10,0.009376113303005695,0.009332798421382904,0.009336109273135662,0.009335935115814209,0.0,0.009335935115814209
2018-04-11,0.009371807798743248,0.009309946559369564,0.00936206802725792,0.009360753931105137,0.0,0.009360753931105137
2018-04-12,0.009323226287961006,0.0092786755412817,0.009321401827037334,0.009326444007456303,0.0,0.009326444007456303
2018-04-15,0.009333930909633636,0.009301893413066864,0.009303363971412182,0.009302498772740364,0.0,0.009302498772740364
2018-04-16,0.009355937130749226,0.009328706189990044,0.009345095604658127,0.009341778233647346,0.0,0.009341778233647346
2018-04-17,0.00934518314898014,0.009312895126640797,0.009343349374830723,0.009344397112727165,0.0,0.009344397112727165
2018-04-18,0.00932227075099945,0.009301373735070229,0.009314282797276974,0.00931567046791315,0.0,0.00931567046791315
2018-04-19,0.009310553781688213,0.009272309020161629,0.00930752046406269,0.009308213368058205,0.0,0.009308213368058205
2018-04-22,0.009282207116484642,0.009205560199916363,0.009272739291191101,0.009270504117012024,0.0,0.009270504117012024
2018-04-23,0.009199462831020355,0.009158515371382236,0.009195571765303612,0.009194471873342991,0.0,0.009194471873342991
2018-04-24,0.009192105382680893,0.009142940863966942,0.009191007353365421,0.009190922603011131,0.0,0.009190922603011131
2018-04-25,0.009168172255158424,0.009136758744716644,0.0091435257345438,0.009143777191638947,0.0,0.009143777191638947
2018-04-26,0.009175995364785194,0.009129668585956097,0.009147875010967255,0.009149130433797836,0.0,0.009149130433797836
2018-04-29,0.009172629565000534,0.009137468412518501,0.009166322648525238,0.009166071191430092,0.0,0.009166071191430092
2018-04-30,0.009152648039162159,0.009108546189963818,0.009148628450930119,0.00914720632135868,0.0,0.00914720632135868
2018-05-01,0.009119760245084763,0.009091074578464031,0.009103653952479362,0.009101499803364277,0.0,0.009101499803364277
2018-05-02,0.00918020773679018,0.009103819727897644,0.009105644188821316,0.009105228818953037,0.0,0.009105228818953037
2018-05-03,0.009203949943184853,0.009152396582067013,0.009164306335151196,0.009166238829493523,0.0,0.009166238829493523
2018-05-06,0.009194809943437576,0.009142272174358368,0.009162627160549164,0.009162039496004581,0.0,0.009162039496004581
2018-05-07,0.009186279028654099,0.009146536700427532,0.009179364889860153,0.009179111570119858,0.0,0.009179111570119858
2018-05-08,0.009174227714538574,0.009105727076530457,0.00917103048413992,0.009172292426228523,0.0,0.009172292426228523
2018-05-09,0.009146452881395817,0.009091983549296856,0.009105312637984753,0.009103571064770222,0.0,0.009103571064770222
2018-05-10,0.009160780347883701,0.009127252735197544,0.00913542415946722,0.00913776084780693,0.0,0.00913776084780693
2018-05-13,0.009156670421361923,0.009121174924075603,0.009146954864263535,0.009145950898528099,0.0,0.009145950898528099
2018-05-14,0.009118014946579933,0.009061089716851711,0.00911336112767458,0.009113194420933723,0.0,0.009113194420933723
2018-05-15,0.009087356738746166,0.009059694595634937,0.009067581035196781,0.009066429920494556,0.0,0.009066429920494556
2018-05-16,0.009083064272999763,0.009020548313856125,0.009059612639248371,0.009061336517333984,0.0,0.009061336517333984
2018-05-17,0.009037015959620476,0.009003168903291225,0.009021688252687454,0.009022990241646767,0.0,0.009022990241646767
2018-05-20,0.009016645140945911,0.008977869525551796,0.009015669114887714,0.009018759243190289,0.0,0.009018759243190289
2018-05-21,0.009025189094245434,0.008995152078568935,0.009008440189063549,0.009010795503854752,0.0,0.009010795503854752
2018-05-22,0.009127502329647541,0.009019247256219387,0.009030976332724094,0.00903130229562521,0.0,0.00903130229562521
2018-05-23,0.009176332503557205,0.009098105132579803,0.009098436683416367,0.0091017484664917,0.0,0.0091017484664917
2018-05-24,0.009164306335151196,0.00911402516067028,0.009146620519459248,0.0091481264680624,0.0,0.0091481264680624
2018-05-27,0.009153234772384167,0.009113194420933723,0.009121008217334747,0.009122173301875591,0.0,0.009122173301875591
2018-05-28,0.009218629449605942,0.009141854010522366,0.009141854010522366,0.00914168730378151,0.0,0.00914168730378151
2018-05-29,0.009225177578628063,0.009169264696538448,0.009220924228429794,0.009225603193044662,0.0,0.009225603193044662
2018-05-30,0.009225091896951199,0.009175659157335758,0.009197601117193699,0.00919861625880003,0.0,0.00919861625880003
2018-05-31,0.009194388054311275,0.009114108979701996,0.009194133803248405,0.009195487014949322,0.0,0.009195487014949322
2018-06-03,0.009143024682998657,0.00911170057952404,0.009124253876507282,0.009124253876507282,0.0,0.009124253876507282
2018-06-04,0.009124670177698135,0.009092066437005997,0.009093141183257103,0.009093968197703362,0.0,0.009093968197703362
2018-06-05,0.009107384830713272,0.009073175489902496,0.009101416915655136,0.009102576412260532,0.0,0.009102576412260532
2018-06-06,0.0091033224016428,0.009073175489902496,0.009081250056624413,0.009080590680241585,0.0,0.009080590680241585
2018-06-07,0.009157593362033367,0.009103736840188503,0.00911394227296114,0.00911626871675253,0.0,0.00911626871675253
2018-06-10,0.009140850976109505,0.009087027050554752,0.00913158617913723,0.009137175977230072,0.0,0.009137175977230072
2018-06-11,0.009082652628421783,0.009052230976521969,0.009061089716851711,0.0090591199696064,0.0,0.0090591199696064
2018-06-12,0.009062649682164192,0.009033096954226494,0.009052558802068233,0.00905370619148016,0.0,0.00905370619148016
2018-06-13,0.009097608737647533,0.009053296409547329,0.009070788510143757,0.009070953354239464,0.0,0.009070953354239464
2018-06-14,0.009058627299964428,0.009017376229166985,0.00903660710901022,0.00903791468590498,0.0,0.00903791468590498
2018-06-17,0.009065525606274605,0.009037586860358715,0.009039711207151413,0.009040202014148235,0.0,0.009040202014148235
2018-06-18,0.009127502329647541,0.009074986912310123,0.009076964110136032,0.009079518727958202,0.0,0.009079518727958202
2018-06-19,0.009101665578782558,0.009070788510143757,0.009084220044314861,0.00908504519611597,0.0,0.00908504519611597
2018-06-20,0.00910034030675888,0.009029426611959934,0.009062567725777626,0.009061911143362522,0.0,0.009061911143362522
2018-06-21,0.009107301943004131,0.009073669090867043,0.00909620150923729,0.009094877168536186,0.0,0.009094877168536186
2018-06-24,0.009142355993390083,0.00909628439694643,0.00909628439694643,0.009096118621528149,0.0,0.009096118621528149
2018-06-25,0.00914168730378151,0.00908958725631237,0.009121340699493885,0.009120509028434753,0.0,0.009120509028434753
2018-06-26,0.009116766974329948,0.009051494300365448,0.00908017810434103,0.009082899428904057,0.0,0.009082899428904057
2018-06-27,0.009093058295547962,0.009057068265974522,0.009072023443877697,0.009073175489902496,0.0,0.009073175489902496
2018-06-28,0.009058956056833267,0.009019491262733936,0.009054526686668396,0.009050920605659485,0.0,0.009050920605659485
2018-07-01,0.00904110074043274,0.00900470931082964,0.00902975257486105,0.00903260800987482,0.0,0.00903260800987482
2018-07-02,0.009048954583704472,0.008998794481158257,0.009018189273774624,0.009019491262733936,0.0,0.009019491262733936
2018-07-03,0.009067662991583347,0.009046007879078388,0.009057970717549324,0.009057315066456795,0.0,0.009057315066456795
2018-07-04,0.009066593833267689,0.00903317891061306,0.009050019085407257,0.009049610234797001,0.0,0.009049610234797001
2018-07-05,0.009059283882379532,0.00902706291526556,0.009045271202921867,0.009043307974934578,0.0,0.009043307974934578
2018-07-08,0.009061253629624844,0.009027225896716118,0.009056084789335728,0.009056166745722294,0.0,0.009056166745722294
2018-07-09,0.009015181101858616,0.008981255814433098,0.009013799950480461,0.009012824855744839,0.0,0.009012824855744839
2018-07-10,0.009027388878166676,0.0089589674025774,0.009019165299832821,0.009022746235132217,0.0,0.009022746235132217
2018-07-11,0.008929687552154064,0.00887973327189684,0.008929687552154064,0.008931920863687992,0.0,0.008931920863687992
2018-07-12,0.008899250999093056,0.008865798823535442,0.008876658976078033,0.008875871077179909,0.0,0.008875871077179909
2018-07-15,0.008908607065677643,0.008885018527507782,0.008896559476852417,0.008896876126527786,0.0,0.008896876126527786
2018-07-16,0.008909876458346844,0.00885747466236353,0.008899726904928684,0.008898855186998844,0.0,0.008898855186998844
2018-07-17,0.008871540427207947,0.008839466609060764,0.008850262500345707,0.008848617784678936,0.0,0.008848617784678936
2018-07-18,0.008876738138496876,0.008838060311973095,0.008865091018378735,0.008865955285727978,0.0,0.008865955285727978
2018-07-19,0.008956881240010262,0.008879969827830791,0.008899013511836529,0.008899726904928684,0.0,0.008899726904928684
2018-07-22,0.009026981890201569,0.008974969387054443,0.009004304185509682,0.00900470931082964,0.0,0.00900470931082964
2018-07-23,0.009010957553982735,0.008972633630037308,0.008972633630037308,0.00897182896733284,0.0,0.00897182896733284
2018-07-24,0.009016726166009903,0.008979884907603264,0.008987310342490673,0.008989491499960423,0.0,0.008989491499960423
2018-07-25,0.009041346609592438,0.00899288710206747,0.00901908427476883,0.009021606296300888,0.0,0.009021606296300888
2018-07-26,0.009016726166009903,0.008991511538624763,0.008997741155326366,0.008997174911201,0.0,0.008997174911201
2018-07-29,0.009017620235681534,0.00899636559188366,0.009015344083309174,0.009014368988573551,0.0,0.009014368988573551
2018-07-30,0.009020467288792133,0.008932319469749928,0.009009902365505695,0.009009495377540588,0.0,0.009009495377540588
2018-07-31,0.008952551521360874,0.008917663246393204,0.008944944478571415,0.00894390419125557,0.0,0.00894390419125557
2018-08-01,0.008982304483652115,0.008950628340244293,0.008957603946328163,0.0089589674025774,0.0,0.0089589674025774
2018-08-02,0.009000900201499462,0.008945904672145844,0.008952631615102291,0.008953352458775043,0.0,0.008953352458775043
2018-08-05,0.008995475247502327,0.0089668408036232,0.008991430513560772,0.008990056812763214,0.0,0.008990056812763214
2018-08-06,0.00900909025222063,0.008979562669992447,0.008982465602457523,0.008981497958302498,0.0,0.008981497958302498
2018-08-07,0.00902201421558857,0.00897504948079586,0.008980933576822281,0.00898109469562769,0.0,0.00898109469562769
2018-08-08,0.00903260800987482,0.008994584903120995,0.009016888216137886,0.009017783217132092,0.0,0.009017783217132092
2018-08-09,0.009048299863934517,0.008998632431030273,0.009003817103803158,0.009001629427075386,0.0,0.009001629427075386
2018-08-12,0.00908141490072012,0.009014938026666641,0.009037586860358715,0.009039221331477165,0.0,0.009039221331477165
2018-08-13,0.00904175452888012,0.008999036625027657,0.00904175452888012,0.00903660710901022,0.0,0.00903660710901022
2018-08-14,0.009055018424987793,0.008975210599601269,0.008988521993160248,0.00898908730596304,0.0,0.00898908730596304
2018-08-15,0.009052067063748837,0.009016319178044796,0.00904281809926033,0.009043553844094276,0.0,0.009043553844094276
2018-08-16,0.009064293466508389,0.009006168693304062,0.009009577333927155,0.009008684195578098,0.0,0.009008684195578098
2018-08-19,0.009065361693501472,0.009035464376211166,0.00905165821313858,0.009051822125911713,0.0,0.009051822125911713
2018-08-20,0.00910945888608694,0.009050674736499786,0.00909620150923729,0.00909520871937275,0.0,0.00909520871937275
2018-08-21,0.009088430553674698,0.009040855802595615,0.009082569740712643,0.009079848416149616,0.0,0.009079848416149616
2018-08-22,0.009045517072081566,0.008985936641693115,0.009044862352311611,0.009042572230100632,0.0,0.009042572230100632
2018-08-23,0.008997580036520958,0.008970138616859913,0.008981660008430481,0.008979320526123047,0.0,0.008979320526123047
2018-08-26,0.009013555943965912,0.008981660008430481,0.008985613472759724,0.00898617971688509,0.0,0.00898617971688509
2018-08-27,0.009013880975544453,0.008980611339211464,0.008998794481158257,0.00899790320545435,0.0,0.00899790320545435
2018-08-28,0.008998551405966282,0.008943583816289902,0.008995960466563702,0.00899587944149971,0.0,0.00899587944149971
2018-08-29,0.008997984230518341,0.00894886627793312,0.008953272365033627,0.008951590396463871,0.0,0.008951590396463871
2018-08-30,0.009034566581249237,0.009002034552395344,0.009009171277284622,0.00900909025222063,0.0,0.00900909025222063
2018-09-02,0.00902111828327179,0.008995556272566319,0.008997580036520958,0.008997336961328983,0.0,0.008997336961328983
2018-09-03,0.009015750139951706,0.008966599591076374,0.009004061110317707,0.00900187250226736,0.0,0.00900187250226736
2018-09-04,0.008976258337497711,0.00894838571548462,0.008972955867648125,0.008971747942268848,0.0,0.008971747942268848
2018-09-05,0.009021444246172905,0.008974163793027401,0.008974163793027401,0.008972713723778725,0.0,0.008972713723778725
2018-09-06,0.00905838143080473,0.008990137837827206,0.009050920605659485,0.00905018299818039,0.0,0.00905018299818039
2018-09-09,0.009019165299832821,0.008994019590318203,0.009015994146466255,0.009015507064759731,0.0,0.009015507064759731
2018-09-10,0.008996769785881042,0.008961215615272522,0.008996122516691685,0.008997012861073017,0.0,0.008997012861073017
2018-09-11,0.008991269394755363,0.008960412815213203,0.008960734121501446,0.008960011415183544,0.0,0.008960011415183544
2018-09-12,0.008995071053504944,0.008932958357036114,0.008995071053504944,0.008991188369691372,0.0,0.008991188369691372
2018-09-13,0.008948225528001785,0.008915437385439873,0.008924826048314571,0.00892761442810297,0.0,0.00892761442810297
2018-09-16,0.008939986117184162,0.008919253945350647,0.008932479657232761,0.008932319469749928,0.0,0.008932319469749928
2018-09-17,0.008955197408795357,0.008898776024580002,0.008955197408795357,0.008953352458775043,0.0,0.008953352458775043
2018-09-18,0.008913449943065643,0.008894739672541618,0.008905750699341297,0.008906543254852295,0.0,0.008906543254852295
2018-09-19,0.008923791348934174,0.008882966823875904,0.008903371170163155,0.008903371170163155,0.0,0.008903371170163155
2018-09-20,0.008891734294593334,0.008859671652317047,0.00889023207128048,0.008889283984899521,0.0,0.008889283984899521
2018-09-23,0.008893315680325031,0.008874374441802502,0.008886913768947124,0.008886992931365967,0.0,0.008886992931365967
2018-09-24,0.008869966492056847,0.008852926082909107,0.008865641430020332,0.008866348303854465,0.0,0.008866348303854465
2018-09-25,0.008867606520652771,0.00884595699608326,0.008851359598338604,0.008851985447108746,0.0,0.008851985447108746
2018-09-26,0.008883361704647541,0.008818731643259525,0.008873114362359047,0.008872799575328827,0.0,0.008872799575328827
2018-09-27,0.008823788724839687,0.008799021132290363,0.008819197304546833,0.00882168672978878,0.0,0.00882168672978878
2018-09-30,0.008792136795818806,0.008767776191234589,0.008788581937551498,0.008787655271589756,0.0,0.008787655271589756
2018-10-01,0.008808399550616741,0.008771390654146671,0.008775162510573864,0.008776087313890457,0.0,0.008776087313890457
2018-10-02,0.00880917627364397,0.008754727430641651,0.008804832585155964,0.008804598823189735,0.0,0.008804598823189735
2018-10-03,0.008798015303909779,0.00873278547078371,0.008734463714063168,0.008734692819416523,0.0,0.008734692819416523
2018-10-04,0.008805607445538044,0.008765317499637604,0.008779708296060562,0.008780093863606453,0.0,0.008780093863606453
2018-10-07,0.008849401026964188,0.008776549249887466,0.00879538431763649,0.008793914690613747,0.0,0.008793914690613747
2018-10-08,0.008854258805513382,0.008819897659122944,0.008842280134558678,0.008841967210173607,0.0,0.008841967210173607
2018-10-09,0.008880600333213806,0.008828306570649147,0.00884963572025299,0.008849713951349258,0.0,0.008849713951349258
2018-10-10,0.008929608389735222,0.008887466974556446,0.008918935433030128,0.008921243250370026,0.0,0.008921243250370026
2018-10-11,0.008928013034164906,0.008889678865671158,0.008920447900891304,0.008922197856009007,0.0,0.008922197856009007
2018-10-14,0.00895872712135315,0.00891114678233862,0.00891114678233862,0.008913291618227959,0.0,0.008913291618227959
2018-10-15,0.008943503722548485,0.008905909024178982,0.008940785191953182,0.00894126482307911,0.0,0.00894126482307911
2018-10-16,0.008927136659622192,0.008895688690245152,0.008903609588742256,0.008901390247046947,0.0,0.008901390247046947
2018-10-17,0.008921402506530285,0.008871146477758884,0.008879575878381729,0.00887878704816103,0.0,0.00887878704816103
2018-10-18,0.008912735618650913,0.008879180997610092,0.008911781944334507,0.008913847617805004,0.0,0.008913847617805004
2018-10-21,0.008900598622858524,0.00885943602770567,0.00889276247471571,0.008890469558537006,0.0,0.008890469558537006
2018-10-22,0.008931602351367474,0.008865641430020332,0.008869888260960579,0.008868629112839699,0.0,0.008868629112839699
2018-10-23,0.008902261964976788,0.008870202116668224,0.008893078193068504,0.008893315680325031,0.0,0.008893315680325031
2018-10-24,0.00894254446029663,0.008878550492227077,0.00892626028507948,0.00892761442810297,0.0,0.00892761442810297
2018-10-25,0.008977869525551796,0.008894107304513454,0.008903688751161098,0.008900756947696209,0.0,0.008900756947696209
2018-10-29,0.008945344015955925,0.008884861133992672,0.008935592137277126,0.00893591158092022,0.0,0.00893591158092022
2018-10-30,0.008904164656996727,0.008851672522723675,0.008904164656996727,0.008902817033231258,0.0,0.008902817033231258
2018-10-31,0.008863047696650028,0.008820286951959133,0.00884509552270174,0.008845486678183079,0.0,0.008845486678183079
2018-11-01,0.00887768343091011,0.008849948644638062,0.008861633948981762,0.008861241862177849,0.0,0.008861241862177849
2018-11-02,0.008876185864210129,0.008841498754918575,0.008871303871273994,0.008871934376657009,0.0,0.008871934376657009
2018-11-05,0.008843688294291496,0.008824490010738373,0.008839153684675694,0.008838685229420662,0.0,0.008838685229420662
2018-11-06,0.008841107599437237,0.008815543726086617,0.008828229270875454,0.008830334059894085,0.0,0.008830334059894085
2018-11-07,0.00885347556322813,0.008786728605628014,0.008822076953947544,0.008821220137178898,0.0,0.008821220137178898
2018-11-08,0.008806615136563778,0.008781558834016323,0.008805451914668083,0.0088069261983037,0.0,0.0088069261983037
2018-11-09,0.008798480033874512,0.008771776221692562,0.008775086142122746,0.00877554714679718,0.0,0.00877554714679718
2018-11-12,0.008798169903457165,0.00875779427587986,0.00878441333770752,0.00878379587084055,0.0,0.00878379587084055
2018-11-13,0.008803436532616615,0.008761170320212841,0.008798169903457165,0.00879538431763649,0.0,0.00879538431763649
